id,raceid,racetype,racetypeid,ballotorder,candidateid,description,delegatecount,electiondate,electtotal,electwon,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
PA-Beaver_County Commissioner_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,County Commissioner_ -- Dem._,,,,PA-Beaver_County Commissioner_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,County Commissioner,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_County Controller_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,County Controller_ -- Dem._,,,,PA-Beaver_County Controller_ -- Dem.__David A. Rossi,,,,0,,,David A.,,,,Rossi,2019-05-14T18:31:12,subunit,,,County Controller,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_County Controller_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,County Controller_ -- Dem._,,,,PA-Beaver_County Controller_ -- Dem.__Candice Mcmunn,,,,0,,,Candice,,,,Mcmunn,2019-05-14T18:31:12,subunit,,,County Controller,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_County Controller_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,County Controller_ -- Dem._,,,,PA-Beaver_County Controller_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,County Controller,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Clerk Of Courts_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Clerk Of Courts_ -- Dem._,,,,PA-Beaver_Clerk Of Courts_ -- Dem.__Judy R. Enslen,,,,0,,,Judy R.,,,,Enslen,2019-05-14T18:31:12,subunit,,,Clerk Of Courts,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Clerk Of Courts_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Clerk Of Courts_ -- Dem._,,,,PA-Beaver_Clerk Of Courts_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,Clerk Of Courts,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_District Attorney_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,District Attorney_ -- Dem._,,,,PA-Beaver_District Attorney_ -- Dem.__Edward Ted Knafelc,,,,0,,,Edward Ted,,,,Knafelc,2019-05-14T18:31:12,subunit,,,District Attorney,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_District Attorney_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,District Attorney_ -- Dem._,,,,PA-Beaver_District Attorney_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,District Attorney,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Prothonotary_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Prothonotary_ -- Dem._,,,,PA-Beaver_Prothonotary_ -- Dem.__Sherri Blum Zibaila,,,,0,,,Sherri Blum,,,,Zibaila,2019-05-14T18:31:12,subunit,,,Prothonotary,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Prothonotary_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Prothonotary_ -- Dem._,,,,PA-Beaver_Prothonotary_ -- Dem.__Michael Rossi,,,,0,,,Michael,,,,Rossi,2019-05-14T18:31:12,subunit,,,Prothonotary,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Prothonotary_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Prothonotary_ -- Dem._,,,,PA-Beaver_Prothonotary_ -- Dem.__Ashley Rager Trautman,,,,0,,,Ashley Rager,,,,Trautman,2019-05-14T18:31:12,subunit,,,Prothonotary,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Prothonotary_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Prothonotary_ -- Dem._,,,,PA-Beaver_Prothonotary_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,Prothonotary,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Recorder Of Deeds_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Recorder Of Deeds_ -- Dem._,,,,PA-Beaver_Recorder Of Deeds_ -- Dem.__Michael J. Jackson,,,,0,,,Michael J.,,,,Jackson,2019-05-14T18:31:12,subunit,,,Recorder Of Deeds,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Recorder Of Deeds_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Recorder Of Deeds_ -- Dem._,,,,PA-Beaver_Recorder Of Deeds_ -- Dem.__Bob Williams,,,,0,,,Bob,,,,Williams,2019-05-14T18:31:12,subunit,,,Recorder Of Deeds,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Recorder Of Deeds_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Recorder Of Deeds_ -- Dem._,,,,PA-Beaver_Recorder Of Deeds_ -- Dem.__Dee Dixon,,,,0,,,Dee,,,,Dixon,2019-05-14T18:31:12,subunit,,,Recorder Of Deeds,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Recorder Of Deeds_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Recorder Of Deeds_ -- Dem._,,,,PA-Beaver_Recorder Of Deeds_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,Recorder Of Deeds,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Register Of Wills_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Register Of Wills_ -- Dem._,,,,PA-Beaver_Register Of Wills_ -- Dem.__Tracey Antoline Patton,,,,0,,,Tracey Antoline,,,,Patton,2019-05-14T18:31:12,subunit,,,Register Of Wills,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Register Of Wills_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Register Of Wills_ -- Dem._,,,,PA-Beaver_Register Of Wills_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,Register Of Wills,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Sheriff_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Sheriff_ -- Dem._,,,,PA-Beaver_Sheriff_ -- Dem.__George J. David,,,,0,,,George J.,,,,David,2019-05-14T18:31:12,subunit,,,Sheriff,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Sheriff_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Sheriff_ -- Dem._,,,,PA-Beaver_Sheriff_ -- Dem.__Wayne Kress,,,,0,,,Wayne,,,,Kress,2019-05-14T18:31:12,subunit,,,Sheriff,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Sheriff_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Sheriff_ -- Dem._,,,,PA-Beaver_Sheriff_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,Sheriff,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_County Treasurer_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,County Treasurer_ -- Dem._,,,,PA-Beaver_County Treasurer_ -- Dem.__Lori Bohach,,,,0,,,Lori,,,,Bohach,2019-05-14T18:31:12,subunit,,,County Treasurer,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_County Treasurer_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,County Treasurer_ -- Dem._,,,,PA-Beaver_County Treasurer_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,County Treasurer,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Coroner_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Coroner_ -- Dem._,,,,PA-Beaver_Coroner_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,Coroner,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_School Director Aliquippa School District_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,School Director Aliquippa School District_ -- Dem._,,,,PA-Beaver_School Director Aliquippa School District_ -- Dem.__Larita Alford Stewart,,,,0,,,Larita Alford,,,,Stewart,2019-05-14T18:31:12,subunit,,,School Director Aliquippa School District,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_School Director Aliquippa School District_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,School Director Aliquippa School District_ -- Dem._,,,,PA-Beaver_School Director Aliquippa School District_ -- Dem.__Stephanie Glenn,,,,0,,,Stephanie,,,,Glenn,2019-05-14T18:31:12,subunit,,,School Director Aliquippa School District,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_School Director Aliquippa School District_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,School Director Aliquippa School District_ -- Dem._,,,,PA-Beaver_School Director Aliquippa School District_ -- Dem.__Maurice E. Cary,,,,0,,,Maurice E.,,,,Cary,2019-05-14T18:31:12,subunit,,,School Director Aliquippa School District,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_School Director Aliquippa School District_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,School Director Aliquippa School District_ -- Dem._,,,,PA-Beaver_School Director Aliquippa School District_ -- Dem.__Janice Cain,,,,0,,,Janice,,,,Cain,2019-05-14T18:31:12,subunit,,,School Director Aliquippa School District,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_School Director Aliquippa School District_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,School Director Aliquippa School District_ -- Dem._,,,,PA-Beaver_School Director Aliquippa School District_ -- Dem.__Nicole Bible,,,,0,,,Nicole,,,,Bible,2019-05-14T18:31:12,subunit,,,School Director Aliquippa School District,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_School Director Aliquippa School District_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,School Director Aliquippa School District_ -- Dem._,,,,PA-Beaver_School Director Aliquippa School District_ -- Dem.__Catherine Colalella,,,,0,,,Catherine,,,,Colalella,2019-05-14T18:31:12,subunit,,,School Director Aliquippa School District,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_School Director Aliquippa School District_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,School Director Aliquippa School District_ -- Dem._,,,,PA-Beaver_School Director Aliquippa School District_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,School Director Aliquippa School District,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_School Director Aliquippa School District_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,School Director Aliquippa School District_ -- Dem._,,,,PA-Beaver_School Director Aliquippa School District_ -- Dem.__Joel Repic,,,,0,,,Joel,,,,Repic,2019-05-14T18:31:12,subunit,,,School Director Aliquippa School District,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_School Director Aliquippa School District_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,School Director Aliquippa School District_ -- Dem._,,,,PA-Beaver_School Director Aliquippa School District_ -- Dem.__Aileen Gilbert,,,,0,,,Aileen,,,,Gilbert,2019-05-14T18:31:12,subunit,,,School Director Aliquippa School District,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_School Director Aliquippa School District_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,School Director Aliquippa School District_ -- Dem._,,,,PA-Beaver_School Director Aliquippa School District_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,School Director Aliquippa School District,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Mayor Aliquippa_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Mayor Aliquippa_ -- Dem._,,,,PA-Beaver_Mayor Aliquippa_ -- Dem.__Dwan B. Walker,,,,0,,,Dwan B.,,,,Walker,2019-05-14T18:31:12,subunit,,,Mayor Aliquippa,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Mayor Aliquippa_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Mayor Aliquippa_ -- Dem._,,,,PA-Beaver_Mayor Aliquippa_ -- Dem.__Matthew Mottes,,,,0,,,Matthew,,,,Mottes,2019-05-14T18:31:12,subunit,,,Mayor Aliquippa,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Mayor Aliquippa_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Mayor Aliquippa_ -- Dem._,,,,PA-Beaver_Mayor Aliquippa_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,Mayor Aliquippa,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Member Of Council Aliquippa_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Member Of Council Aliquippa_ -- Dem._,,,,PA-Beaver_Member Of Council Aliquippa_ -- Dem.__Art Piroli,,,,0,,,Art,,,,Piroli,2019-05-14T18:31:12,subunit,,,Member Of Council Aliquippa,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Member Of Council Aliquippa_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Member Of Council Aliquippa_ -- Dem._,,,,PA-Beaver_Member Of Council Aliquippa_ -- Dem.__Donald C. Walker Iii,,,,0,,,Donald C. Walker,,,,Iii,2019-05-14T18:31:12,subunit,,,Member Of Council Aliquippa,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Member Of Council Aliquippa_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Member Of Council Aliquippa_ -- Dem._,,,,PA-Beaver_Member Of Council Aliquippa_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,Member Of Council Aliquippa,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Member Of Council Aliquippa_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Member Of Council Aliquippa_ -- Dem._,,,,PA-Beaver_Member Of Council Aliquippa_ -- Dem.__Jennifer Kenner Milliner,,,,0,,,Jennifer Kenner,,,,Milliner,2019-05-14T18:31:12,subunit,,,Member Of Council Aliquippa,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Member Of Council Aliquippa_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Member Of Council Aliquippa_ -- Dem._,,,,PA-Beaver_Member Of Council Aliquippa_ -- Dem.__Joe West,,,,0,,,Joe,,,,West,2019-05-14T18:31:12,subunit,,,Member Of Council Aliquippa,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Member Of Council Aliquippa_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Member Of Council Aliquippa_ -- Dem._,,,,PA-Beaver_Member Of Council Aliquippa_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,Member Of Council Aliquippa,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Treasurer Aliquippa_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Treasurer Aliquippa_ -- Dem._,,,,PA-Beaver_Treasurer Aliquippa_ -- Dem.__Lynne Kakiou,,,,0,,,Lynne,,,,Kakiou,2019-05-14T18:31:12,subunit,,,Treasurer Aliquippa,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Treasurer Aliquippa_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Treasurer Aliquippa_ -- Dem._,,,,PA-Beaver_Treasurer Aliquippa_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,Treasurer Aliquippa,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Controller Aliquippa_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Controller Aliquippa_ -- Dem._,,,,PA-Beaver_Controller Aliquippa_ -- Dem.__Denise Taylor,,,,0,,,Denise,,,,Taylor,2019-05-14T18:31:12,subunit,,,Controller Aliquippa,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Controller Aliquippa_ -- Dem.__PA-Beaver County-0101 Aliquippa 1,Controller Aliquippa_ -- Dem._,,,,PA-Beaver_Controller Aliquippa_ -- Dem.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,Controller Aliquippa,Democratic,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Dem.,,,,,,0,0,
PA-Beaver_Judge Of The Superior Court_ -- Rep.__PA-Beaver County-0101 Aliquippa 1,Judge Of The Superior Court_ -- Rep._,,,,PA-Beaver_Judge Of The Superior Court_ -- Rep.__Rebecca Warren,,,,0,,,Rebecca,,,,Warren,2019-05-14T18:31:12,subunit,,,Judge Of The Superior Court,Republican,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Rep.,,,,,,0,0,
PA-Beaver_Judge Of The Superior Court_ -- Rep.__PA-Beaver County-0101 Aliquippa 1,Judge Of The Superior Court_ -- Rep._,,,,PA-Beaver_Judge Of The Superior Court_ -- Rep.__Megan Mccarthy King,,,,0,,,Megan Mccarthy,,,,King,2019-05-14T18:31:12,subunit,,,Judge Of The Superior Court,Republican,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Rep.,,,,,,0,0,
PA-Beaver_Judge Of The Superior Court_ -- Rep.__PA-Beaver County-0101 Aliquippa 1,Judge Of The Superior Court_ -- Rep._,,,,PA-Beaver_Judge Of The Superior Court_ -- Rep.__Christylee Peck,,,,0,,,Christylee,,,,Peck,2019-05-14T18:31:12,subunit,,,Judge Of The Superior Court,Republican,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Rep.,,,,,,0,0,
PA-Beaver_Judge Of The Superior Court_ -- Rep.__PA-Beaver County-0101 Aliquippa 1,Judge Of The Superior Court_ -- Rep._,,,,PA-Beaver_Judge Of The Superior Court_ -- Rep.__Write-In,,,,0,,,Write-In,,,,,2019-05-14T18:31:12,subunit,,,Judge Of The Superior Court,Republican,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Rep.,,,,,,0,0,
PA-Beaver_Judge Of The Court Of Common Pleas_ -- Rep.__PA-Beaver County-0101 Aliquippa 1,Judge Of The Court Of Common Pleas_ -- Rep._,,,,PA-Beaver_Judge Of The Court Of Common Pleas_ -- Rep.__Steve Necaster,,,,0,,,Steve,,,,Necaster,2019-05-14T18:31:12,subunit,,,Judge Of The Court Of Common Pleas,Republican,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Rep.,,,,,,0,0,
PA-Beaver_Judge Of The Court Of Common Pleas_ -- Rep.__PA-Beaver County-0101 Aliquippa 1,Judge Of The Court Of Common Pleas_ -- Rep._,,,,PA-Beaver_Judge Of The Court Of Common Pleas_ -- Rep.__Laura Tocci,,,,0,,,Laura,,,,Tocci,2019-05-14T18:31:12,subunit,,,Judge Of The Court Of Common Pleas,Republican,,,0,0,1,PA-Beaver County-0101 Aliquippa 1,0101 Aliquippa 1,, -- Rep.,,,,,,0,0,
