ElectionDate	PartyCode	PartyName	RaceCode	RaceName	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
08/28/2018	REP	Republican Party	USS	United States Senator	OKA	Okaloosa	   	 	52	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	OKE	Okeechobee	   	 	11	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	ORA	Orange	   	 	247	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	OSC	Osceola	   	 	87	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	PAL	Palm Beach	   	 	791	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	PAS	Pasco	   	 	110	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	PIN	Pinellas	   	 	299	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	POL	Polk	   	 	167	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	PUT	Putnam	   	 	35	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	SAN	Santa Rosa	   	 	41	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	SAR	Sarasota	   	 	99	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	SEM	Seminole	   	 	80	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	STJ	St. Johns	   	 	46	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	STL	St. Lucie	   	 	64	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	SUM	Sumter	   	 	26	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	SUW	Suwannee	   	 	16	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	TAY	Taylor	   	 	14	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	UNI	Union	   	 	13	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	VOL	Volusia	   	 	125	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	WAK	Wakulla	   	 	12	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	WAL	Walton	   	 	21	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	WAS	Washington	   	 	12	0	De La Fuente	Roque	"Rocky"	0
08/28/2018	REP	Republican Party	USS	United States Senator	ALA	Alachua	   	 	63	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	BAK	Baker	   	 	9	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	BAY	Bay	   	 	44	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	BRA	Bradford	   	 	14	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	BRE	Brevard	   	 	163	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	BRO	Broward	   	 	577	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	CAL	Calhoun	   	 	15	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	CHA	Charlotte	   	 	67	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	CIT	Citrus	   	 	31	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	CLA	Clay	   	 	47	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	CLL	Collier	   	 	59	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	CLM	Columbia	   	 	22	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	DAD	Miami-Dade	   	 	762	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	DES	Desoto	   	 	15	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	DIX	Dixie	   	 	10	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	DUV	Duval	   	 	199	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	ESC	Escambia	   	 	79	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	FLA	Flagler	   	 	25	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	FRA	Franklin	   	 	8	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	GAD	Gadsden	   	 	25	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	GIL	Gilchrist	   	 	10	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	GLA	Glades	   	 	13	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	GUL	Gulf	   	 	10	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	HAM	Hamilton	   	 	8	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	HAR	Hardee	   	 	12	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	HEN	Hendry	   	 	10	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	HER	Hernando	   	 	32	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	HIG	Highlands	   	 	25	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	HIL	Hillsborough	   	 	390	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	HOL	Holmes	   	 	8	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	IND	Indian River	   	 	36	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	JAC	Jackson	   	 	14	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	JEF	Jefferson	   	 	16	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	LAF	Lafayette	   	 	5	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	LAK	Lake	   	 	102	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	LEE	Lee	   	 	127	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	LEO	Leon	   	 	155	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	LEV	Levy	   	 	13	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	LIB	Liberty	   	 	8	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	MAD	Madison	   	 	12	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	MAN	Manatee	   	 	70	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	MON	Monroe	   	 	33	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	MRN	Marion	   	 	125	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	MRT	Martin	   	 	30	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	NAS	Nassau	   	 	15	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	OKA	Okaloosa	   	 	52	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	OKE	Okeechobee	   	 	11	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	ORA	Orange	   	 	247	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	OSC	Osceola	   	 	87	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	PAL	Palm Beach	   	 	791	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	PAS	Pasco	   	 	110	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	PIN	Pinellas	   	 	299	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	POL	Polk	   	 	167	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	PUT	Putnam	   	 	35	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	SAN	Santa Rosa	   	 	41	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	SAR	Sarasota	   	 	99	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	SEM	Seminole	   	 	80	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	STJ	St. Johns	   	 	46	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	STL	St. Lucie	   	 	64	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	SUM	Sumter	   	 	26	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	SUW	Suwannee	   	 	16	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	TAY	Taylor	   	 	14	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	UNI	Union	   	 	13	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	VOL	Volusia	   	 	125	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	WAK	Wakulla	   	 	12	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	WAL	Walton	   	 	21	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USS	United States Senator	WAS	Washington	   	 	12	0	Scott	Rick		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	ESC	Escambia	001	 	79	0	Dosev	Cris		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	HOL	Holmes	001	 	6	0	Dosev	Cris		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	OKA	Okaloosa	001	 	52	0	Dosev	Cris		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	SAN	Santa Rosa	001	 	41	0	Dosev	Cris		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	WAL	Walton	001	 	21	0	Dosev	Cris		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	ESC	Escambia	001	 	79	0	Gaetz	Matt		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	HOL	Holmes	001	 	6	0	Gaetz	Matt		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	OKA	Okaloosa	001	 	52	0	Gaetz	Matt		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	SAN	Santa Rosa	001	 	41	0	Gaetz	Matt		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	WAL	Walton	001	 	21	0	Gaetz	Matt		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	ESC	Escambia	001	 	79	0	Mills	John		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	HOL	Holmes	001	 	6	0	Mills	John		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	OKA	Okaloosa	001	 	52	0	Mills	John		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	SAN	Santa Rosa	001	 	41	0	Mills	John		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 1	WAL	Walton	001	 	21	0	Mills	John		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 1	ESC	Escambia	001	 	79	0	Ehr	Phil		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 1	HOL	Holmes	001	 	6	0	Ehr	Phil		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 1	OKA	Okaloosa	001	 	52	0	Ehr	Phil		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 1	SAN	Santa Rosa	001	 	41	0	Ehr	Phil		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 1	WAL	Walton	001	 	21	0	Ehr	Phil		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 1	ESC	Escambia	001	 	79	0	Zimmerman	Jennifer	M.	0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 1	HOL	Holmes	001	 	6	0	Zimmerman	Jennifer	M.	0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 1	OKA	Okaloosa	001	 	52	0	Zimmerman	Jennifer	M.	0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 1	SAN	Santa Rosa	001	 	41	0	Zimmerman	Jennifer	M.	0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 1	WAL	Walton	001	 	21	0	Zimmerman	Jennifer	M.	0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	BAY	Bay	002	 	44	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	CAL	Calhoun	002	 	15	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	CLM	Columbia	002	 	19	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	DIX	Dixie	002	 	10	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	FRA	Franklin	002	 	8	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	GIL	Gilchrist	002	 	10	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	GUL	Gulf	002	 	10	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	HOL	Holmes	002	 	3	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	JAC	Jackson	002	 	14	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	JEF	Jefferson	002	 	3	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	LAF	Lafayette	002	 	5	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	LEO	Leon	002	 	66	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	LEV	Levy	002	 	13	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	LIB	Liberty	002	 	8	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	MRN	Marion	002	 	21	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	SUW	Suwannee	002	 	16	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	TAY	Taylor	002	 	14	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	WAK	Wakulla	002	 	12	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	WAS	Washington	002	 	12	0	Peters	Brandon		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	BAY	Bay	002	 	44	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	CAL	Calhoun	002	 	15	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	CLM	Columbia	002	 	19	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	DIX	Dixie	002	 	10	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	FRA	Franklin	002	 	8	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	GIL	Gilchrist	002	 	10	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	GUL	Gulf	002	 	10	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	HOL	Holmes	002	 	3	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	JAC	Jackson	002	 	14	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	JEF	Jefferson	002	 	3	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	LAF	Lafayette	002	 	5	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	LEO	Leon	002	 	66	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	LEV	Levy	002	 	13	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	LIB	Liberty	002	 	8	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	MRN	Marion	002	 	21	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	SUW	Suwannee	002	 	16	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	TAY	Taylor	002	 	14	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	WAK	Wakulla	002	 	12	0	Rackleff	Bob		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 2	WAS	Washington	002	 	12	0	Rackleff	Bob		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 3	ALA	Alachua	003	 	63	0	Sapp	Judson		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 3	BRA	Bradford	003	 	14	0	Sapp	Judson		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 3	CLA	Clay	003	 	47	0	Sapp	Judson		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 3	MRN	Marion	003	 	51	0	Sapp	Judson		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 3	PUT	Putnam	003	 	35	0	Sapp	Judson		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 3	UNI	Union	003	 	13	0	Sapp	Judson		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 3	ALA	Alachua	003	 	63	0	Yoho	Ted		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 3	BRA	Bradford	003	 	14	0	Yoho	Ted		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 3	CLA	Clay	003	 	47	0	Yoho	Ted		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 3	MRN	Marion	003	 	51	0	Yoho	Ted		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 3	PUT	Putnam	003	 	35	0	Yoho	Ted		0
08/28/2018	REP	Republican Party	USR	Representative in Congress, District 3	UNI	Union	003	 	13	0	Yoho	Ted		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	ALA	Alachua	003	 	63	0	Gosai	Dushyant	Jethagir	0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	BRA	Bradford	003	 	14	0	Gosai	Dushyant	Jethagir	0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	CLA	Clay	003	 	47	0	Gosai	Dushyant	Jethagir	0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	MRN	Marion	003	 	51	0	Gosai	Dushyant	Jethagir	0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	PUT	Putnam	003	 	35	0	Gosai	Dushyant	Jethagir	0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	UNI	Union	003	 	13	0	Gosai	Dushyant	Jethagir	0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	ALA	Alachua	003	 	63	0	Hayes Hinson	Yvonne		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	BRA	Bradford	003	 	14	0	Hayes Hinson	Yvonne		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	CLA	Clay	003	 	47	0	Hayes Hinson	Yvonne		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	MRN	Marion	003	 	51	0	Hayes Hinson	Yvonne		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	PUT	Putnam	003	 	35	0	Hayes Hinson	Yvonne		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	UNI	Union	003	 	13	0	Hayes Hinson	Yvonne		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	ALA	Alachua	003	 	63	0	Wells	Tom		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	BRA	Bradford	003	 	14	0	Wells	Tom		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	CLA	Clay	003	 	47	0	Wells	Tom		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	MRN	Marion	003	 	51	0	Wells	Tom		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	PUT	Putnam	003	 	35	0	Wells	Tom		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 3	UNI	Union	003	 	13	0	Wells	Tom		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 5	BAK	Baker	005	 	9	0	Brown	Alvin		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 5	CLM	Columbia	005	 	7	0	Brown	Alvin		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 5	DUV	Duval	005	 	102	0	Brown	Alvin		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 5	GAD	Gadsden	005	 	25	0	Brown	Alvin		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 5	HAM	Hamilton	005	 	8	0	Brown	Alvin		0
08/28/2018	DEM	Democratic Party	USR	Representative in Congress, District 5	JEF	Jefferson	005	 	16	0	Brown	Alvin		0
